id,ethnicity,gender,LSAT,UGPA,region_first,ZFYA,sander_index,first_pf
23891,White,M,35,3.3,NE,-0.65,0.751785714,1
23892,White,M,42,3.7,NE,-0.97,0.877380952,1
23893,White,F,44,3.8,SE,0.6,0.911904762,1
23895,White,F,46,3.6,NE,0.66,0.917857143,1
23896,White,F,47,3.7,NE,-0.11,0.939880952,1
23897,White,F,41,3.5,NE,-0.32,0.845833333,1
23898,White,M,41,3.9,NE,1.2,0.883928571,1
23899,White,M,38,3.9,NE,-0.65,0.846428571,0
23900,Asian,M,38,3.5,NE,-0.26,0.808333333,1
23901,White,M,44,3.5,NE,-0.65,0.883333333,1
23902,White,F,45,3.6,NE,-1.23,0.905357143,1
23903,White,F,46,3.6,FW,0.41,0.917857143,1
23904,White,M,44,3.6,MS,2,0.892857143,1
23905,White,M,44,3.6,NE,1.53,0.892857143,1
23906,Asian,F,40,3.4,FW,-0.06,0.823809524,1
23907,White,M,45,3.5,NE,0.34,0.895833333,1
23908,White,F,37,3.8,NE,-0.26,0.824404762,1
23909,White,F,44,3.6,NE,0.14,0.892857143,1
23910,Hispanic,M,44,3.4,NE,0.66,0.873809524,1
23911,White,F,46,3.5,NE,0.8,0.908333333,1
23912,White,M,43,3.7,NE,-0.12,0.889880952,1
23913,White,F,45,3.5,NE,0.08,0.895833333,1
23914,White,F,42,3.6,NE,-0.78,0.867857143,1
23915,White,M,44,3.9,NE,-1.04,0.921428571,1
23916,White,F,46,3.9,NE,1.73,0.946428571,1
23918,White,F,40,3.9,NE,-0.39,0.871428571,1
23919,White,F,48,3.4,SE,2.72,0.923809524,1
23920,Black,M,38,3,NE,0.08,0.760714286,1
23921,White,M,42,4,NE,1.66,0.905952381,1
23922,White,F,45,3.7,NE,0.86,0.914880952,1
23923,White,F,47,3.3,NE,1.59,0.901785714,1
23924,White,M,44,3.5,NE,0.21,0.883333333,1
23925,White,M,48,3.3,NE,0.61,0.914285714,1
23926,Asian,F,44,3.5,NE,-0.12,0.883333333,1
23927,White,F,44,3.5,SE,-0.26,0.883333333,1
23929,White,F,44,3.7,NE,2.52,0.902380952,1
23930,White,M,44,3.7,NE,-0.63,0.902380952,1
23931,Asian,M,44,3.5,NE,-1.17,0.883333333,1
23932,White,F,44,3.4,NE,-0.38,0.873809524,1
23933,White,M,46,3.8,NE,0.21,0.936904762,1
23934,Black,F,32,3.1,NE,-1.76,0.695238095,0
23935,White,F,42,3.6,NE,-2.13,0.867857143,1
23936,White,F,42,3.9,NE,-0.06,0.896428571,1
23937,White,M,35,3.4,NE,-1.43,0.761309524,0
23938,White,M,44,3.8,NE,-0.64,0.911904762,1
23939,White,M,39,3.7,NE,-0.71,0.839880952,1
23940,Black,F,38,3.5,NE,-1.3,0.808333333,1
23941,White,F,44,3.5,Mt,1.72,0.883333333,1
23942,Asian,F,45,3.6,NE,-0.11,0.905357143,1
23943,White,F,48,3.2,NE,1.07,0.904761905,1
23944,White,M,43,3.6,NE,-0.32,0.880357143,1
23945,White,F,42,4,NE,0.27,0.905952381,1
23946,White,F,44,3.7,NE,0.34,0.902380952,1
23948,White,F,47,3.7,NE,2.39,0.939880952,1
23949,Asian,M,43,3.9,NE,0.14,0.908928571,1
23950,White,F,42,3.6,NE,0.41,0.867857143,1
23951,White,F,44,3.6,NE,0.27,0.892857143,1
23952,White,M,41,3.5,NE,-0.12,0.845833333,1
23953,White,M,41,3.7,NG,0.21,0.864880952,1
23954,White,F,41,3.7,NE,-1.49,0.864880952,1
23955,Asian,F,41,3.8,FW,-1.37,0.874404762,1
23956,Mexican,F,47,3.9,NE,2.59,0.958928571,1
23957,White,F,41,3.4,MS,1.2,0.836309524,0
23958,White,F,46,3.7,NG,-0.39,0.927380952,1
23959,White,F,37,3.5,NG,1.07,0.795833333,1
23960,White,M,43,3.7,NG,1.2,0.889880952,1
23961,White,F,45,3.6,NE,0.6,0.905357143,1
23962,Black,F,41,3,NE,-1.3,0.798214286,1
23963,White,F,44,3.3,NE,1.73,0.864285714,1
23964,White,M,47,3.7,NE,-0.65,0.939880952,1
23965,Asian,M,40,3.6,NE,0.08,0.842857143,1
23966,White,F,43,3.6,GL,0.14,0.880357143,1
23967,White,F,46,3.5,NE,0.67,0.908333333,1
23969,White,M,45,3.6,NE,0.2,0.905357143,1
23970,White,M,42,3.7,NE,0.34,0.877380952,1
23973,White,M,48,3.8,NG,0.86,0.961904762,1
23974,White,F,43,3.7,NE,0.8,0.889880952,1
23975,White,F,41,3.7,FW,1.14,0.864880952,1
23976,White,F,41,3.5,NE,0.34,0.845833333,1
23977,White,F,43,3.2,SE,0.45,0.842261905,1
23978,White,F,48,3,SE,0.09,0.885714286,1
23979,White,M,44,3.3,SE,-0.87,0.864285714,1
23980,White,M,40,3.2,SC,-1.8,0.804761905,1
23982,White,M,40,3.3,SE,-0.24,0.814285714,1
23983,White,F,39,3.3,SE,-0.29,0.801785714,1
23984,White,F,39,3.4,SE,1.77,0.811309524,1
23985,White,F,40,3.3,SE,0.75,0.814285714,1
23987,White,F,39,3.3,SE,0.15,0.801785714,1
23988,White,M,39,3.5,SE,-0.9,0.820833333,1
23989,White,F,40,3.4,SE,-0.32,0.823809524,1
23990,White,F,44,3.2,SE,-0.57,0.854761905,1
23992,White,F,40,3.5,NE,0.39,0.833333333,1
23993,White,F,40,3.3,NE,-0.54,0.814285714,1
23994,White,M,39,3.7,SE,-0.21,0.839880952,1
23995,White,F,44,3.7,SE,2.12,0.902380952,1
23996,White,F,40,3.7,Mt,0.26,0.852380952,1
23997,White,F,42,3.2,NE,-0.1,0.829761905,1
23998,Hispanic,M,38,3.4,SE,-1.01,0.798809524,1
23999,White,F,46,3.9,SE,2.18,0.946428571,1
24000,White,F,41,3.3,MS,-0.46,0.826785714,1
24001,Hispanic,M,41,3.5,SE,-0.24,0.845833333,1
24002,White,F,45,3,SE,1.19,0.848214286,1
24003,White,M,39,3.7,SE,-1.45,0.839880952,1
24006,White,M,41,4,SE,1.3,0.893452381,1
24007,White,F,40,3.3,NE,-0.81,0.814285714,1
24008,White,F,39,3.1,SE,-0.51,0.782738095,1
24009,Black,F,34,3,SC,-0.76,0.710714286,1
24010,White,F,40,3.4,NE,0.01,0.823809524,1
24011,White,F,40,3.3,SE,0.15,0.814285714,1
24012,White,F,43,3.2,MW,-1.47,0.842261905,1
24013,White,F,44,3.4,SE,-0.02,0.873809524,1
24014,White,F,47,3.2,SE,-1.97,0.892261905,0
24015,Black,F,32,3.2,SE,-0.27,0.704761905,1
24017,White,F,38,3.6,SE,0.39,0.817857143,1
24018,White,M,40,3.5,SE,0.56,0.833333333,1
24019,White,F,44,3.1,MS,-0.79,0.845238095,1
24020,White,F,40,3.4,SE,-0.87,0.823809524,1
24021,White,F,39,3.5,NE,2.34,0.820833333,1
24022,White,F,38,3.6,SE,0.48,0.817857143,1
24023,White,F,45,2.8,SE,0.56,0.829166667,1
24024,White,F,40,3.4,SE,-0.43,0.823809524,1
24025,White,M,40,3.2,SE,-0.35,0.804761905,1
24026,White,F,39,3.4,SE,0.34,0.811309524,1
24028,White,M,39,3.7,SE,0.12,0.839880952,1
24029,White,F,39,3.8,SE,-0.32,0.849404762,1
24031,White,F,41,3.4,SE,-1.14,0.836309524,1
24032,White,F,40,3.5,SE,-1.2,0.833333333,1
24033,White,F,40,3.4,SE,-0.65,0.823809524,1
24036,White,M,40,3.6,SC,0.28,0.842857143,1
24037,White,F,44,3.4,SE,0.75,0.873809524,1
24038,White,F,40,3.3,NE,1.33,0.814285714,1
24039,White,M,41,3.3,SE,-0.6,0.826785714,1
24040,White,F,44,4,MS,3.17,0.930952381,1
24041,White,M,40,3.3,MS,-2.02,0.814285714,0
24043,Asian,F,37,3.5,SE,-0.79,0.795833333,1
24044,Asian,M,39,3.3,SE,-0.32,0.801785714,1
24045,White,F,41,3.2,SE,1.85,0.817261905,1
24046,White,F,43,3.4,NE,1.06,0.861309524,1
24047,Asian,M,32,3.6,NE,-1.86,0.742857143,1
24048,White,F,43,3.2,MS,0.77,0.842261905,1
24049,White,F,45,3.3,MS,0.19,0.876785714,1
24050,White,M,42,3.4,NE,0.77,0.848809524,1
24052,White,M,37,3.7,MS,1.06,0.814880952,1
24054,Black,F,29,3,NG,-3.03,0.648214286,0
24055,Black,F,30,3,FW,-2.45,0.660714286,1
24056,Black,M,30,3.1,MS,-0.4,0.670238095,1
24057,Other,F,44,3.1,MS,-0.4,0.845238095,1
24058,White,F,40.5,3.2,SE,0.77,0.811011905,1
24060,White,F,41,3.9,MS,0.19,0.883928571,1
24061,White,F,42,3.1,MS,-0.69,0.820238095,1
24064,White,M,42,3.3,FW,-1.57,0.839285714,1
24065,Asian,M,44,3.3,NE,1.06,0.864285714,1
24066,White,M,44,3.4,MS,0.48,0.873809524,1
24067,White,F,38,3.7,MS,1.36,0.827380952,1
24068,White,M,42,3.5,MS,0.77,0.858333333,1
24069,White,M,44,3.2,MS,0.48,0.854761905,1
24070,White,F,40,3.4,MS,-0.11,0.823809524,1
24071,White,F,40,3.2,NE,-0.11,0.804761905,1
24072,White,M,47,3.2,SC,2.23,0.892261905,1
24073,White,M,42,3.4,GL,0.48,0.848809524,1
24074,White,M,39,3.8,NE,0.77,0.849404762,1
24075,White,M,44,3.1,MS,-0.4,0.845238095,1
24076,White,M,42,3.4,NG,-0.4,0.848809524,1
24078,White,F,39,3.5,MS,-0.11,0.820833333,0
24079,White,F,42,2.5,MS,-0.69,0.763095238,1
24080,Black,M,34,2.8,MS,-0.69,0.691666667,1
24081,White,M,33,4,MS,-0.4,0.793452381,1
24082,White,M,32,2.9,MS,-0.98,0.676190476,0
24083,White,M,37.5,3.8,MS,0.77,0.830654762,1
24084,White,M,40,3.3,MS,0.19,0.814285714,1
24085,White,F,46,3.4,GL,-0.69,0.898809524,1
24086,White,F,42,3.5,NE,-0.69,0.858333333,1
24087,White,F,40,3.7,GL,-0.4,0.852380952,1
24088,White,F,45,3.2,SE,0.48,0.867261905,1
24089,White,F,44,3,SE,0.77,0.835714286,1
24090,White,F,42,3.6,NE,1.94,0.867857143,1
24091,White,F,37.5,2.3,MS,-0.11,0.687797619,1
24092,White,M,41,3.4,MS,-2.16,0.836309524,1
24094,White,F,44,3.1,MS,0.77,0.845238095,1
24095,White,F,38,3.6,MS,0.77,0.817857143,1
24096,White,F,37,3.4,NE,0.48,0.786309524,1
24097,White,M,42,3.1,MS,-0.4,0.820238095,1
24098,White,M,40,3.5,MS,1.36,0.833333333,1
24099,White,M,38,3.6,MS,-0.4,0.817857143,1
24100,White,F,45,3.8,NE,-0.4,0.924404762,1
24101,White,F,44,3.6,MS,0.48,0.892857143,1
24102,Black,F,32,2.8,MS,-1.57,0.666666667,1
24103,White,M,42,3.3,MS,-0.4,0.839285714,1
24104,White,M,42,3.3,MS,0.77,0.839285714,1
24105,Asian,M,29,3.8,MS,-1.57,0.724404762,0
24107,White,M,42,3.8,NG,-0.69,0.886904762,1
24108,Asian,M,39,3.3,NE,-0.11,0.801785714,1
24109,Black,F,36,2.7,MS,-0.98,0.707142857,1
24110,White,F,44,3.4,NE,1.65,0.873809524,1
24111,White,M,45,3.6,MS,-0.4,0.905357143,1
24112,White,F,40,3.1,MS,1.06,0.795238095,1
24113,White,M,42,3.5,NE,1.06,0.858333333,1
24114,White,M,43,3.3,MS,1.06,0.851785714,1
24115,White,F,44,3,MS,0.19,0.835714286,1
24116,White,M,39,3.7,SE,1.36,0.839880952,1
24117,White,F,41,3.8,NE,-0.98,0.874404762,1
24118,White,F,44,3.4,MS,1.06,0.873809524,1
24119,White,F,46,3.1,MS,1.36,0.870238095,1
24120,White,F,42,3.8,MS,0.77,0.886904762,1
24121,White,M,48,2.8,GL,1.94,0.866666667,1
24122,White,F,39,3.6,MS,-0.4,0.830357143,1
24123,White,F,40,3.6,MS,0.19,0.842857143,1
24124,White,F,42,3.3,MS,-0.11,0.839285714,1
24125,White,F,45,3.2,MS,-0.69,0.867261905,1
24126,White,F,44,3.8,MS,1.06,0.911904762,1
24127,White,F,42,3,MS,-0.4,0.810714286,1
24129,White,M,41.5,3.3,MS,-0.69,0.833035714,1
24130,White,F,42,3.3,MS,0.48,0.839285714,1
24131,White,F,43,3.1,MS,0.19,0.832738095,1
24132,White,F,41,3.5,Mt,-0.11,0.845833333,1
24133,White,M,41,3.4,MS,-0.69,0.836309524,1
24134,White,M,46,3.2,MS,-0.4,0.879761905,1
24135,White,M,42,3.6,NG,0.77,0.867857143,1
24136,White,F,41,3.3,NE,0.48,0.826785714,1
24137,White,M,42,3.9,SE,0.77,0.896428571,1
24138,White,M,44,3.8,GL,0.48,0.911904762,1
24139,White,F,45,3.6,MS,0.77,0.905357143,1
24140,White,M,35,3.4,MS,0.77,0.761309524,1
24141,White,F,41,3.6,MS,1.36,0.855357143,1
24142,White,F,41,3.6,NG,1.36,0.855357143,1
24143,White,M,42,3.7,Mt,-1.57,0.877380952,1
24144,White,M,46,3.4,SE,-0.11,0.898809524,1
24145,White,M,44,3.2,NE,0.77,0.854761905,1
24146,White,M,42,3.4,MS,-0.11,0.848809524,1
24147,White,F,43,3.1,MS,0.48,0.832738095,1
24148,White,M,42,3.4,MS,0.48,0.848809524,1
24149,White,F,44,3.1,MS,-0.11,0.845238095,1
24150,White,F,43,3.3,NE,-0.98,0.851785714,1
24151,White,M,43,3,MS,-0.4,0.823214286,1
24152,White,F,43,3,MS,0.19,0.823214286,1
24153,White,F,39,4,Mt,0.19,0.868452381,1
24154,White,F,42,3.1,MS,0.48,0.820238095,1
24155,White,F,41,3.7,SE,0.77,0.864880952,1
24156,White,M,38,3.6,MS,0.77,0.817857143,1
24157,White,M,42,3.6,MS,-0.11,0.867857143,1
24158,White,F,44,3.3,NE,-0.4,0.864285714,1
24159,White,F,46,3.1,MS,-0.11,0.870238095,1
24160,White,F,39,3.5,MS,-0.69,0.820833333,1
24161,Black,F,28,3.1,MS,-2.16,0.645238095,0
24162,Black,M,33,2.7,MS,-1.28,0.669642857,1
24163,White,M,42,3.8,MS,0.19,0.886904762,1
24164,White,M,40,3.8,SE,-0.98,0.861904762,1
24166,White,M,42,3.6,NG,1.36,0.867857143,1
24167,White,F,47,2.9,MS,0.19,0.863690476,1
24168,Black,F,41,2.4,MS,-2.45,0.741071429,1
24169,Black,F,30,2.9,MS,-2.74,0.651190476,0
24170,White,M,42,3.3,MS,-0.69,0.839285714,1
24171,White,F,44,2.8,MS,-2.16,0.816666667,1
24172,White,F,39,3.6,MS,1.65,0.830357143,1
24173,White,M,40,3.4,MS,-0.11,0.823809524,1
24174,White,M,41,3.8,MS,-1.28,0.874404762,1
24175,White,F,43,4,NE,0.19,0.918452381,1
24176,White,M,44,3.5,MS,1.06,0.883333333,1
24177,White,M,38,3.5,MS,0.48,0.808333333,1
24178,White,M,46,3.2,MS,0.48,0.879761905,1
24179,White,F,42,3.5,NE,0.19,0.858333333,1
24181,White,M,41,3.4,NE,1.36,0.836309524,1
24182,White,M,41,3.8,MS,-0.11,0.874404762,1
24183,White,M,39,3.5,NE,0.19,0.820833333,1
24184,White,M,44,3.3,MS,0.48,0.864285714,1
24185,White,F,42,3.6,MS,0.77,0.867857143,1
24186,White,F,44,2.6,MS,0.19,0.797619048,1
24187,White,M,42,3.3,MS,-0.69,0.839285714,1
24188,Black,F,35,2.2,MS,-1.86,0.64702381,1
24189,White,F,44,3.4,MS,-0.4,0.873809524,1
24190,White,M,40,3.7,NE,1.06,0.852380952,1
24191,White,F,48,3.5,MS,0.77,0.933333333,1
24192,White,F,44,3.3,MS,-0.69,0.864285714,1
24193,White,F,42,3.2,MS,1.36,0.829761905,1
24194,White,M,42,3.4,MS,0.77,0.848809524,1
24195,White,M,41,3.6,MS,-0.4,0.855357143,1
24196,White,M,37,3.5,MS,-0.11,0.795833333,1
24197,White,M,45,2.9,FW,-0.69,0.838690476,1
24198,White,M,42,3.4,SE,-1.28,0.848809524,1
24199,Asian,M,41,3.7,MS,1.65,0.864880952,1
24200,White,F,44,3.1,MS,0.19,0.845238095,1
24201,Asian,M,42,3,MS,-0.69,0.810714286,1
24202,Other,F,27,2.8,MS,-1.28,0.604166667,1
24203,White,M,40,4,Mt,-0.11,0.880952381,1
24204,White,M,44,3.9,MS,-0.69,0.921428571,1
24205,White,F,42,3.3,NE,1.36,0.839285714,1
24206,White,F,41,3.1,MS,-0.11,0.807738095,1
24208,White,M,42,3.2,Mt,-0.11,0.829761905,1
24209,White,F,37,3.7,SC,-0.98,0.814880952,1
24210,White,M,46,3,NE,-0.11,0.860714286,1
24211,White,F,43,3.1,FW,0.19,0.832738095,1
24213,White,F,45,3.3,MS,1.36,0.876785714,1
24215,White,F,47,3,MS,-0.4,0.873214286,1
24216,White,M,42,3.3,MS,0.19,0.839285714,1
24217,White,M,39,3.7,Mt,-0.4,0.839880952,1
24218,White,M,43,3.8,MS,0.35,0.899404762,1
24219,Black,M,36,3,MS,-2.19,0.735714286,1
24220,White,M,44,3.9,MS,0.58,0.921428571,1
24221,White,M,43,3.4,NE,-0.17,0.861309524,1
24222,White,M,48,3.7,SE,1.13,0.952380952,1
24223,White,F,38,3.9,SE,1.52,0.846428571,1
24224,Black,M,31,3.6,SE,-1.02,0.730357143,1
24226,White,F,44,3.7,NG,-0.37,0.902380952,1
24227,White,F,42,3.7,GL,1.1,0.877380952,1
24228,White,F,48,3.7,FW,-0.33,0.952380952,1
24229,White,M,44,3.8,NE,-0.01,0.911904762,1
24230,White,M,42,3.8,SE,2.08,0.886904762,1
24231,Black,F,39,2.9,MS,-0.98,0.763690476,1
24232,White,F,46,3.6,NE,-0.27,0.917857143,1
24233,White,F,41,3.9,MS,1.42,0.883928571,1
24234,White,F,44,3.6,SE,-0.46,0.892857143,1
24235,White,F,47,3.7,NG,1.78,0.939880952,1
24236,White,F,47,3.6,MS,0.9,0.930357143,1
24237,White,M,44,3.6,FW,0.16,0.892857143,1
24238,White,F,41,3.9,NE,-0.04,0.883928571,1
24239,White,M,46,3.7,NE,0.06,0.927380952,1
24240,White,M,46,3.6,SC,-0.63,0.917857143,1
24241,White,M,44,3.8,MS,0.06,0.911904762,1
24242,White,M,44,3.6,SC,0.71,0.892857143,1
24243,White,M,44,3.6,SC,1.07,0.892857143,1
24244,White,F,48,3.5,NE,0.71,0.933333333,1
24245,White,F,44,3.3,MS,-0.33,0.864285714,1
24246,White,M,43,3.7,FW,0.35,0.889880952,1
24247,White,F,44,3.9,Mt,0.38,0.921428571,1
24248,White,F,48,3.5,SE,0.58,0.933333333,1
24249,Black,M,39,3.7,MS,-0.11,0.839880952,1
24250,White,F,37,3.7,SC,-0.24,0.814880952,1
24251,White,F,44,3.6,NE,0.35,0.892857143,1
24252,White,M,42,3.8,NE,-0.56,0.886904762,1
24254,White,M,42,3.8,NE,0.19,0.886904762,1
24255,White,M,46,3.1,SE,1.29,0.870238095,1
24256,White,F,42,4,MS,1.26,0.905952381,1
24257,White,M,42.5,3.6,SE,-0.37,0.874107143,1
24258,White,M,44,3.5,SC,0.35,0.883333333,1
24259,White,F,47,3.4,NE,-1.24,0.911309524,1
24260,White,F,44,3.7,GL,0.16,0.902380952,1
24261,White,M,47,3.5,NG,0.61,0.920833333,1
24262,White,M,44,3.3,NE,0.45,0.864285714,1
24263,White,M,43,4.1,SE,-0.5,0.92797619,1
24264,White,F,41,3.7,FW,0.9,0.864880952,1
24265,White,M,42,3.9,GL,-0.14,0.896428571,1
24266,Black,M,29.5,3.3,MS,-1.21,0.683035714,1
24267,White,F,42,3.8,SE,-1.02,0.886904762,1
24268,White,F,46,3.6,SE,1,0.917857143,1
24270,White,F,46,3.4,NE,0.81,0.898809524,1
24271,White,M,47,3.5,NE,0.94,0.920833333,1
24272,White,F,47,3.3,NE,-0.56,0.901785714,1
24273,White,F,45,3.6,FW,1.26,0.905357143,1
24274,Other,F,42.5,3.7,MS,2.34,0.883630952,1
24275,White,M,44,3.9,FW,-0.66,0.921428571,1
24276,White,M,42,3.8,SC,1.59,0.886904762,1
24277,White,F,45,3.7,SE,-0.56,0.914880952,1
24278,White,M,42,4,SE,0.12,0.905952381,1
24279,White,F,40,3.7,MS,-0.5,0.852380952,1
24280,White,F,44,3.7,MS,-0.17,0.902380952,1
24281,Black,M,33,3.4,MS,-1.11,0.736309524,1
24282,White,F,44,3.6,GL,-0.46,0.892857143,1
24283,White,F,46,3.8,NE,-0.79,0.936904762,1
24284,White,F,48,3.5,MS,1.29,0.933333333,1
24285,White,M,44,3.4,MS,0.97,0.873809524,1
24286,White,F,43,3.9,SE,-0.46,0.908928571,1
24287,Black,F,33,3,SC,-1.77,0.698214286,0
24288,White,F,44,3.9,NE,0.55,0.921428571,1
24289,Black,F,27,3.1,MS,-2.22,0.632738095,0
24290,White,F,46,3.6,NE,0.51,0.917857143,1
24291,White,F,39,4,MS,-0.01,0.868452381,1
24292,White,M,46,3.9,SE,2.24,0.946428571,1
24293,White,F,45,3.8,GL,0.12,0.924404762,1
24294,White,F,43,3.7,MS,-0.53,0.889880952,1
24295,White,F,45,3.9,SE,0.84,0.933928571,1
24296,White,F,45,3.8,MS,-0.69,0.924404762,1
24297,White,F,45,3.6,SE,0.77,0.905357143,1
24298,White,M,48,3.7,SC,1.03,0.952380952,1
24299,White,M,43,3.6,MS,0.81,0.880357143,1
24300,Black,M,38,3.3,MS,0.03,0.789285714,1
24301,White,F,41,4,NE,0.09,0.893452381,1
24302,White,F,42,3.6,NE,0.38,0.867857143,1
24303,White,M,40,3.6,SE,0.09,0.842857143,1
24304,White,F,47,4,MS,1.62,0.968452381,1
24305,White,M,42,3.8,MW,0.61,0.886904762,1
24306,White,F,46,3.6,MS,-1.6,0.917857143,1
24307,White,M,44,3.5,GL,0.61,0.883333333,1
24309,White,F,36.5,2.3,SC,-1.01,0.675297619,1
24310,White,F,42,3.3,SC,-1.59,0.839285714,1
24311,White,M,36,3.7,NE,0.24,0.802380952,1
24312,White,F,39,2.2,MS,1.18,0.69702381,1
24313,White,F,40,3.6,GL,0.19,0.842857143,1
24315,White,F,34.5,2.9,SE,-1.73,0.707440476,1
24316,Asian,M,36.5,3.4,NE,-0.74,0.780059524,0
24317,White,M,32.5,3.6,MS,-0.43,0.749107143,1
24318,White,F,42,3.3,SC,1.23,0.839285714,1
24319,Other,M,39,3.8,FW,1.44,0.849404762,1
24321,White,F,38,2.9,NE,-1.78,0.751190476,0
24322,White,M,42,2.8,GL,0.17,0.791666667,1
24323,White,F,39,3.7,SC,0.58,0.839880952,1
24324,White,F,39,3.4,MS,-1.42,0.811309524,1
24326,White,F,43,3,NE,1.32,0.823214286,1
24328,White,M,38.5,3.2,NE,0.53,0.786011905,1
24329,White,M,44,3.2,SC,1.16,0.854761905,1
24331,White,F,45,2.8,MS,1.42,0.829166667,1
24332,Hispanic,F,38,3,FW,-0.6,0.760714286,0
24333,White,M,36,3.4,SE,0.36,0.773809524,1
24334,White,M,45,3.4,SC,2.09,0.886309524,0
24335,White,F,37,3.5,NE,0.12,0.795833333,1
24337,White,M,37,3.7,NG,0.51,0.814880952,1
24338,White,F,35,3.3,NG,0.19,0.751785714,1
24339,Black,F,37,2.5,Mt,-1.42,0.700595238,1
24340,White,M,33.5,3.5,SC,1.56,0.752083333,1
24341,Black,F,33,2.4,NE,-1.56,0.641071429,0
24342,White,M,34.5,3.4,SC,-0.14,0.755059524,1
24343,White,F,37,3.3,FW,-1.23,0.776785714,0
24344,White,M,39.5,3.2,SC,0.05,0.798511905,1
24345,White,F,39,3.8,SC,1.32,0.849404762,1
24346,White,M,35,3.3,SC,0.96,0.751785714,1
24347,White,F,39,3.2,MS,1.28,0.792261905,1
24348,White,F,39,3.3,SE,0.46,0.801785714,1
24350,White,M,40,3.6,SE,1.9,0.842857143,1
24351,White,M,39,3.3,NE,0.43,0.801785714,1
24352,White,F,40,3.2,FW,0.67,0.804761905,1
24353,White,F,40,3.1,NG,-0.17,0.795238095,1
24354,White,F,34,2.6,SC,-0.24,0.672619048,1
24355,White,M,45,3.2,GL,1.32,0.867261905,1
24356,Black,M,35,2.9,NE,0.27,0.713690476,1
24358,Black,M,34.5,2.5,MS,-1.3,0.669345238,0
24359,White,M,38,3.3,SE,1.04,0.789285714,1
24360,White,F,30,2.5,SC,0.3,0.613095238,1
24361,Black,F,40,2.3,SE,0.48,0.719047619,1
24362,White,F,39,3.1,SC,0.63,0.782738095,0
24363,White,M,44,3.3,NE,0.17,0.864285714,1
24364,White,F,43,3.1,SE,0.84,0.832738095,1
24365,Hispanic,F,35,3,SC,-0.06,0.723214286,1
24366,White,M,44,3.2,GL,1.16,0.854761905,1
24367,White,F,41,3.3,SC,-0.65,0.826785714,1
24369,Black,M,29,3.6,MW,-0.22,0.705357143,1
24370,White,F,48,2.8,NE,0.31,0.866666667,1
24372,White,F,43,2.9,NG,1.13,0.813690476,1
24373,White,M,38,3.4,SC,0.79,0.798809524,1
24375,White,F,38,3.4,NE,-0.74,0.798809524,1
24376,Asian,M,46,3.1,NE,0.34,0.870238095,1
24377,White,F,48,2.7,NE,0.84,0.857142857,1
24378,Black,M,25,3.5,SE,-0.89,0.645833333,0
24380,White,F,38.5,2.9,FW,-0.67,0.757440476,0
24381,White,F,40,3.2,GL,-1.3,0.804761905,1
24383,Hispanic,M,39,3.1,MS,0.8,0.782738095,0
24385,White,F,40,3.3,MS,0.93,0.814285714,1
24386,Other,M,35.5,3.1,MS,-0.76,0.738988095,0
24387,White,M,34,3.6,MS,-0.1,0.767857143,1
24388,White,F,39,3.7,NE,1.21,0.839880952,1
24390,White,M,38,3.3,NE,0.74,0.789285714,1
24391,White,F,46,2.7,NE,-0.7,0.832142857,1
24392,White,M,36,3.4,SE,-0.23,0.773809524,1
24393,Asian,M,36,3.4,MS,0.12,0.773809524,1
24394,White,F,48,2.4,MS,-0.45,0.828571429,1
24395,White,M,38,3.5,MS,0.8,0.808333333,1
24396,Black,F,30,2.9,FW,-0.26,0.651190476,0
24397,White,M,34,3.7,MS,1.02,0.777380952,1
24398,White,M,40,3.1,NE,0.96,0.795238095,1
24399,Other,F,36,3.7,GL,-1.67,0.802380952,0
24400,White,M,35,3.2,GL,1.02,0.742261905,1
24401,White,F,41,3.8,NE,-0.04,0.874404762,1
24402,White,F,43,3.4,NE,0.25,0.861309524,1
24403,White,M,37,3.9,MS,-0.17,0.833928571,1
24404,White,M,44,3.2,MS,1.65,0.854761905,1
24405,White,F,41,3.9,MW,0.06,0.883928571,1
24406,White,F,43,3.6,NE,1.49,0.880357143,1
24407,Asian,M,38.5,3.7,NE,0.03,0.833630952,1
24408,White,M,41,3.8,MS,-0.24,0.874404762,1
24409,White,F,44,3.5,MS,0.64,0.883333333,1
24410,Black,M,40,3.2,MS,-1.77,0.804761905,0
24411,White,M,48,3.4,MS,-0.95,0.923809524,1
24412,Asian,F,38,3.6,MS,1.2,0.817857143,1
24413,White,M,43,3.7,MS,0.55,0.889880952,1
24414,White,F,41,3.6,FW,-1.86,0.855357143,1
24416,White,M,44,3.6,GL,-0.3,0.892857143,1
24417,White,F,47,3.8,SC,-0.3,0.949404762,1
24418,White,F,43,3.1,Mt,1.59,0.832738095,1
24419,White,F,41.5,3.7,FW,0.03,0.871130952,1
24420,White,F,41,3.9,GL,0.97,0.883928571,1
24421,White,F,41.5,3.6,GL,-1.73,0.861607143,1
24422,White,F,46,3.5,MS,-0.17,0.908333333,1
24423,White,M,45,3.8,GL,-0.04,0.924404762,1
24424,White,M,46,3.7,SE,1.23,0.927380952,1
24425,White,M,45,3.4,NE,0.81,0.886309524,1
24426,White,M,48,3.4,MS,0.71,0.923809524,1
24427,White,F,44,3.9,MS,1.03,0.921428571,1
24428,White,F,48,3.6,NE,-0.56,0.942857143,1
24429,White,F,46,3.8,MS,2.21,0.936904762,1
