Transaction_ID,Device_Type,Transaction_Distance,Transaction_Amount,Is_Weekend,Fraud_Label
21676,Tablet,4770.79,56.28,0,0
24435,Laptop,411.44,53.12,0,0
28834,Mobile,1002.75,32.37,0,0
48438,Mobile,1489.75,40.92,0,0
4925,Mobile,1491.85,138.44,1,0
37743,Laptop,3849.34,43.31,0,0
30820,Laptop,2025.41,75.25,0,0
23697,Mobile,1675.17,93.66,1,1
9422,Laptop,2822.2,425.79,0,0
2978,Tablet,2182.73,24.73,0,0
3573,Mobile,3523.19,52.33,0,0
7372,Mobile,312.15,26.87,0,1
2590,Mobile,4090.46,69.91,1,0
4578,Laptop,4188.04,56.08,1,0
1115,Laptop,3654.83,37.44,1,0
3088,Tablet,4101.85,45.65,1,0
3466,Mobile,2468.05,117.21,0,0
4261,Tablet,1846.46,14.1,1,0
19333,Tablet,3099.36,46.11,1,0
44885,Mobile,4764.92,102.12,0,0
23555,Laptop,4970.49,27.87,0,0
42558,Laptop,3009.98,140.82,0,0
23772,Laptop,3992.22,119.78,0,0
5229,Tablet,1728.79,104.52,1,0
13262,Laptop,3495.79,128.01,0,0
21392,Mobile,4344.64,61.19,1,1
39407,Laptop,1908.87,31.6,1,0
21767,Tablet,2725.75,24.39,1,0
14961,Laptop,4695.55,17.14,0,0
49109,Mobile,432.45,119.58,1,0
25411,Laptop,2058.35,2.98,0,1
14481,Mobile,2481.13,18.91,1,1
7025,Mobile,4186.19,368.91,0,0
28873,Mobile,816.24,51.7,1,1
799,Tablet,1128.92,99.09,0,1
43428,Mobile,3792.31,154.19,0,0
41851,Tablet,4322.29,146.09,0,1
427,Tablet,2512.51,48.52,0,0
17129,Laptop,3849.66,24.84,1,0
40526,Tablet,1171.36,63.01,0,1
11882,Tablet,1856.95,63.08,0,0
27114,Mobile,1960.88,21.15,0,1
14184,Mobile,973.64,82.82,0,1
1391,Mobile,1623.62,24.44,0,1
40930,Tablet,1935.85,15.21,1,0
46120,Mobile,2526.15,210.1,0,1
49191,Tablet,4048.13,58.32,1,0
11498,Laptop,4151.24,160.33,0,1
7634,Mobile,777.47,76.18,0,1
43190,Laptop,4129.11,66.45,1,0
19515,Tablet,317.78,49.2,0,0
30990,Tablet,4479.47,130.24,0,0
43057,Mobile,529.24,7.68,1,0
33000,Tablet,2878.36,251.31,0,1
31017,Laptop,2655.02,85.44,0,0
28460,Tablet,4262.67,48.24,0,1
33158,Laptop,122.31,69.57,0,1
41706,Tablet,4261.21,115.44,1,0
40321,Mobile,800.8,109.3,0,0
39218,Laptop,605.94,328.85,1,1
7423,Laptop,4925.8,110.49,0,0
47226,Tablet,1274.52,23.41,0,1
49183,Tablet,2631.86,116.71,0,1
4023,Tablet,954.62,151.78,0,0
38137,Laptop,513.75,202.68,0,1
23869,Mobile,3403.06,43.22,1,1
40258,Laptop,1091.5,32.8,1,0
18125,Tablet,1340.32,329.41,0,0
39578,Laptop,2097.12,20.41,1,1
6884,Mobile,2389.45,187.37,0,1
12288,Mobile,1884.37,167.12,0,1
29374,Tablet,4257.46,10.91,1,0
17573,Tablet,3708.88,14.72,0,0
7902,Laptop,2434.12,56.98,1,0
23123,Tablet,126.57,13.47,0,0
43332,Tablet,4022.48,144.59,0,0
10051,Tablet,4170.5,271.3,1,0
3883,Laptop,2858.96,7.0,0,0
37180,Tablet,263.24,18.36,1,0
2314,Tablet,3506.02,33.35,0,1
12834,Laptop,1997.48,113.5,0,0
10315,Laptop,2998.39,69.21,0,0
18402,Laptop,602.39,46.33,0,1
39784,Laptop,1130.91,48.04,0,0
9894,Laptop,1120.88,32.64,0,0
4833,Laptop,1241.57,46.38,1,0
23057,Mobile,871.19,13.8,0,0
34783,Tablet,1038.33,33.43,0,0
29886,Laptop,2845.87,25.03,1,0
13418,Laptop,2717.1,3.11,0,1
3424,Mobile,2572.49,111.25,0,0
29754,Mobile,163.95,26.8,0,1
1892,Laptop,1124.48,9.56,1,0
28702,Laptop,3603.32,27.11,0,1
20704,Mobile,23.36,6.36,0,1
9617,Mobile,2458.04,250.84,0,0
5947,Mobile,4143.2,92.47,0,0
29414,Laptop,429.44,63.61,1,0
49002,Laptop,4007.77,96.57,0,1
21346,Mobile,943.43,354.77,0,0
8209,Mobile,1502.79,36.82,1,0
797,Mobile,2421.09,69.55,1,0
34651,Tablet,800.99,57.0,0,0
22174,Tablet,4418.9,37.21,1,1
18756,Mobile,21.83,64.77,0,0
24395,Laptop,2702.86,19.41,0,0
33966,Tablet,2397.59,280.27,0,1
42667,Laptop,1296.16,181.28,1,0
35561,Tablet,4294.93,46.23,0,0
39538,Laptop,2096.61,208.66,0,1
22551,Laptop,2528.51,72.71,1,1
20478,Tablet,3629.15,16.79,0,0
38031,Laptop,3118.96,151.43,0,0
45127,Mobile,3223.92,50.84,0,0
21942,Laptop,1002.15,64.96,1,1
13765,Tablet,1489.54,582.87,0,0
49142,Tablet,1842.09,24.25,0,0
28506,Tablet,2477.48,61.82,0,0
19689,Mobile,3044.96,37.11,0,0
37123,Tablet,1064.14,69.54,0,1
45584,Laptop,1709.83,43.04,0,1
25019,Mobile,864.25,132.51,1,1
17152,Mobile,510.79,280.96,0,1
29204,Tablet,4373.52,179.79,0,0
49448,Tablet,2795.17,60.87,1,0
34188,Tablet,2478.71,19.26,1,0
37973,Tablet,3777.7,75.28,1,0
1234,Mobile,2930.24,220.84,0,0
43037,Tablet,4777.51,181.39,0,0
18093,Mobile,4790.55,57.86,0,0
47044,Laptop,1189.34,13.31,0,0
9255,Laptop,650.58,22.13,1,1
35096,Laptop,3213.35,77.19,0,1
48479,Tablet,2006.43,9.29,0,0
37001,Mobile,1424.43,1.65,0,0
684,Tablet,4814.46,86.18,1,0
23202,Tablet,1478.92,102.49,1,1
24134,Mobile,1382.56,218.4,1,0
21604,Tablet,2283.23,180.71,0,0
20169,Mobile,2189.28,20.89,0,0
39658,Tablet,17.18,60.39,0,0
38562,Tablet,3601.51,163.07,1,1
8953,Mobile,391.12,226.07,0,0
44201,Laptop,876.76,130.22,0,0
25135,Tablet,600.82,33.02,0,1
29717,Laptop,1155.85,28.96,0,0
33205,Tablet,1808.3,23.51,0,1
44573,Mobile,3090.17,277.9,0,0
26380,Laptop,2118.41,4.43,0,1
31218,Tablet,3276.05,106.05,1,1
15926,Tablet,3526.89,3.05,1,0
39199,Mobile,2507.84,83.56,0,0
8625,Mobile,3285.42,160.21,0,1
25104,Mobile,4394.68,33.18,0,0
19142,Tablet,1188.25,36.32,0,0
31740,Laptop,376.19,17.89,0,0
16571,Laptop,1892.57,7.43,1,0
40744,Tablet,2216.65,44.61,0,0
34060,Mobile,1943.96,122.08,1,0
7855,Tablet,4871.79,14.28,0,1
48142,Mobile,2362.99,132.84,1,0
33359,Mobile,81.08,124.56,0,1
21573,Laptop,1499.86,7.47,0,0
37905,Mobile,3193.25,198.04,0,1
14780,Tablet,4767.48,36.98,0,1
10584,Mobile,4132.41,142.08,1,0
26797,Laptop,3614.5,115.84,1,1
34108,Tablet,1081.22,112.99,0,0
16165,Laptop,4600.27,144.64,1,0
10715,Mobile,3249.66,62.37,0,0
25854,Laptop,4414.65,59.66,0,0
45439,Laptop,4481.66,29.39,0,1
31368,Laptop,4658.56,91.84,0,0
36427,Tablet,1401.97,6.99,0,1
15608,Laptop,473.07,74.63,0,0
47452,Tablet,4235.05,135.67,0,0
13248,Tablet,1601.29,93.3,1,1
9001,Laptop,3839.05,201.5,0,0
1212,Mobile,2891.91,119.4,0,0
4979,Tablet,1767.79,108.96,1,0
37656,Mobile,4878.65,17.12,0,1
34241,Mobile,897.25,48.66,0,0
18344,Tablet,1300.78,129.14,0,0
31153,Mobile,2625.63,100.51,0,0
24754,Tablet,4836.92,5.01,0,0
32375,Tablet,2487.68,167.68,0,0
29657,Mobile,2291.8,17.22,0,0
43670,Laptop,1832.17,58.86,1,0
43270,Mobile,3994.96,66.42,0,0
14123,Laptop,4737.76,27.96,1,0
38669,Tablet,1222.31,63.96,0,0
1095,Laptop,2152.59,63.37,0,0
21019,Tablet,2976.97,150.62,0,0
14738,Tablet,1336.75,74.2,0,0
13882,Mobile,1601.41,36.99,0,0
19924,Mobile,2361.99,298.56,1,0
38644,Laptop,3934.34,365.58,0,0
39787,Tablet,3362.54,89.59,0,0
18767,Laptop,3835.01,106.48,0,1
7041,Tablet,1149.81,50.22,0,0
49859,Laptop,362.44,9.85,0,0
1160,Mobile,826.41,95.46,1,1
15445,Laptop,2098.85,58.17,0,0
46096,Mobile,3354.26,3.19,1,1
43853,Mobile,2243.96,150.29,0,0
38070,Laptop,4841.15,16.82,0,0
2768,Mobile,675.12,253.41,0,0
34341,Tablet,314.23,240.84,0,0
27073,Laptop,3775.42,55.28,0,1
21468,Mobile,531.2,21.49,0,1
3951,Mobile,484.8,109.22,0,0
40780,Mobile,4174.32,107.23,0,0
8095,Mobile,1709.67,237.03,0,1
36135,Tablet,994.3,385.29,0,1
47815,Mobile,4648.22,200.81,0,0
13435,Tablet,2224.43,71.17,0,1
20300,Tablet,1056.3,177.0,1,0
20156,Laptop,3558.17,93.22,0,0
21868,Tablet,3530.65,32.12,1,0
22465,Laptop,456.06,178.01,0,0
49330,Laptop,4486.52,32.46,0,0
29765,Laptop,3488.88,32.38,0,1
48968,Mobile,1000.82,21.17,1,0
11542,Laptop,3069.07,11.0,0,0
26462,Laptop,3064.33,35.51,0,0
17007,Mobile,2146.47,80.0,0,0
8009,Mobile,997.81,249.07,0,1
31541,Mobile,2541.71,119.81,0,1
41999,Mobile,3860.96,100.0,0,0
49865,Mobile,4947.34,44.31,0,0
30413,Laptop,754.6,52.29,0,1
19464,Mobile,2512.79,123.76,0,1
37763,Laptop,2834.07,8.73,0,0
49336,Mobile,3310.51,0.43,0,1
22515,Mobile,4725.61,104.81,0,0
14439,Mobile,4153.14,42.9,0,0
17165,Mobile,249.85,248.69,0,0
20054,Tablet,1322.83,210.93,1,0
24154,Mobile,964.53,52.14,0,0
30285,Laptop,2864.51,83.51,0,1
33868,Laptop,124.32,245.82,0,0
26707,Laptop,1644.53,34.95,0,0
4576,Tablet,1205.45,64.85,0,1
3235,Mobile,1286.67,251.63,1,0
20569,Mobile,3415.78,200.71,1,1
42612,Tablet,3420.03,34.64,0,0
4722,Tablet,2921.6,9.45,0,0
28584,Tablet,4676.99,91.06,0,0
20622,Mobile,1596.61,29.76,0,1
42205,Tablet,1709.87,81.9,0,0
38034,Tablet,3164.81,280.47,0,0
7032,Laptop,4468.44,75.11,0,0
38619,Tablet,2115.48,47.56,0,0
329,Tablet,2251.51,51.21,0,1
41369,Laptop,4370.43,0.68,1,0
37290,Mobile,1502.0,9.37,0,0
44145,Mobile,2157.6,66.88,0,0
33617,Tablet,1011.32,29.76,1,0
33126,Tablet,2867.97,164.54,1,0
25117,Tablet,391.26,24.89,1,0
7399,Laptop,3204.8,87.05,1,1
18594,Tablet,1962.65,48.03,0,0
29250,Mobile,3330.32,42.17,0,0
19586,Laptop,550.73,72.12,1,0
5607,Tablet,1304.7,24.96,0,0
48707,Mobile,1327.6,156.42,0,1
3148,Laptop,3354.11,150.02,0,0
34052,Tablet,806.18,51.95,0,0
8606,Mobile,2090.27,31.96,0,0
19977,Mobile,3184.02,108.49,1,0
49705,Laptop,3295.47,115.38,0,0
25463,Tablet,4446.72,134.35,0,1
209,Mobile,2928.13,44.76,0,0
3271,Tablet,1012.1,138.88,1,0
37485,Tablet,4642.87,121.7,0,0
1004,Laptop,782.07,13.71,0,0
19743,Mobile,2542.27,49.58,1,0
45194,Laptop,3054.54,67.7,0,0
13518,Mobile,4736.16,23.08,1,0
10532,Mobile,2619.43,83.98,0,0
27457,Laptop,1519.37,13.43,1,0
28760,Tablet,3114.08,162.81,0,0
11525,Laptop,489.55,28.28,1,1
45213,Laptop,820.07,26.24,0,0
31824,Laptop,2110.59,14.27,0,0
6212,Mobile,3195.47,1.38,0,0
42373,Laptop,3097.21,292.98,0,1
36310,Tablet,713.2,62.91,0,0
4102,Laptop,1062.42,2.24,0,0
33021,Mobile,1744.3,33.02,0,0
44037,Tablet,2432.75,47.68,0,0
49887,Tablet,580.12,178.93,0,1
9340,Mobile,3617.02,96.03,0,1
18526,Tablet,2296.84,164.43,0,0
42866,Laptop,1232.15,245.46,0,0
6403,Tablet,573.2,57.8,0,0
12043,Tablet,1586.29,67.05,1,0
7632,Laptop,781.74,44.71,1,1
1728,Laptop,3837.52,122.82,1,0
18055,Mobile,4689.39,4.12,1,0
1868,Laptop,381.5,249.68,1,0
41859,Tablet,4340.57,4.27,1,0
14677,Laptop,1143.56,161.9,0,0
31476,Mobile,202.42,46.85,0,1
11441,Laptop,1442.24,283.55,0,0
1971,Tablet,1175.12,54.75,1,0
47627,Mobile,4067.91,245.64,0,1
20067,Laptop,3051.21,148.56,1,1
15588,Mobile,114.44,408.53,0,1
694,Mobile,4143.28,158.96,1,0
22113,Mobile,4067.56,37.5,0,1
12047,Laptop,1436.92,82.68,1,0
25737,Laptop,3614.74,134.41,1,1
17973,Mobile,4165.34,166.09,0,0
37820,Mobile,4785.46,37.99,0,0
35052,Tablet,4285.06,184.73,1,0
43364,Tablet,3973.66,14.88,1,0
32349,Mobile,1094.92,13.73,0,1
25574,Tablet,2982.6,189.83,1,0
35862,Tablet,1727.21,45.21,0,0
34445,Mobile,4753.34,16.01,1,0
2114,Laptop,3909.01,281.21,1,0
3629,Mobile,1638.61,237.76,0,0
18657,Tablet,4828.53,1.36,0,0
27703,Laptop,2658.82,58.97,0,0
49389,Mobile,1682.81,21.64,0,1
11292,Laptop,3993.46,15.34,1,0
37809,Mobile,4579.25,227.24,1,0
40961,Mobile,200.64,38.27,0,0
36331,Tablet,3446.06,41.7,0,0
40737,Tablet,3689.53,7.65,1,0
19669,Tablet,3411.9,404.77,0,0
29048,Laptop,3446.04,11.86,0,0
39080,Tablet,937.7,59.07,0,1
26372,Mobile,2515.85,108.09,0,0
27916,Mobile,3064.91,307.14,0,1
42141,Laptop,407.08,243.88,0,0
17040,Tablet,1234.51,25.51,0,0
39452,Mobile,2507.36,82.45,0,0
47309,Mobile,667.89,112.05,0,1
46780,Laptop,1700.8,96.26,0,0
46974,Laptop,2949.88,71.43,1,0
2484,Laptop,3550.34,200.65,0,0
46771,Laptop,4509.83,16.81,0,0
28072,Mobile,2234.68,20.43,0,0
44325,Laptop,3854.57,16.15,0,1
38735,Laptop,1635.03,170.62,1,0
38910,Laptop,4752.39,63.64,0,0
29455,Laptop,3650.24,261.64,0,0
25745,Laptop,1783.21,178.31,0,0
3409,Tablet,1149.98,3.51,0,0
21159,Mobile,3867.69,115.85,0,0
45556,Tablet,3220.94,15.29,0,1
10745,Laptop,250.03,20.75,0,0
7192,Tablet,1232.35,191.54,0,1
26617,Mobile,673.27,124.6,0,1
386,Tablet,4397.52,12.0,0,0
33927,Laptop,2149.81,4.05,0,1
14674,Tablet,956.15,159.03,1,0
15185,Laptop,1700.14,158.68,0,0
37552,Laptop,2506.99,29.91,0,1
7953,Laptop,4313.8,39.04,0,0
47624,Mobile,2386.46,31.97,0,0
8118,Laptop,4740.14,281.88,0,0
4299,Tablet,4793.43,115.05,0,1
40560,Tablet,75.58,40.39,0,1
24783,Laptop,897.84,33.72,0,0
12076,Mobile,1426.33,166.62,0,0
20472,Laptop,3208.61,113.64,1,0
11179,Mobile,4085.26,92.61,1,0
37136,Laptop,2734.46,38.11,0,0
5914,Mobile,3234.3,28.19,0,0
46273,Tablet,1969.06,149.16,0,0
38165,Laptop,3967.88,158.37,0,1
35476,Laptop,4949.78,197.96,1,1
16480,Mobile,1675.57,221.52,0,0
28083,Tablet,4237.75,147.99,0,0
3130,Laptop,663.48,80.7,0,0
8015,Mobile,4337.19,150.0,0,0
27050,Mobile,1301.45,39.19,0,1
6780,Mobile,4755.63,21.32,0,0
6618,Mobile,788.67,244.88,1,0
35395,Tablet,3424.64,213.22,0,0
20157,Laptop,4090.77,33.75,0,0
10559,Tablet,3830.42,52.08,0,1
35007,Laptop,1438.85,207.16,1,0
20047,Mobile,919.98,78.2,0,1
27657,Mobile,1130.91,12.77,0,0
33312,Mobile,1133.32,93.44,0,0
9399,Tablet,3432.53,26.02,0,0
11219,Mobile,1295.56,127.77,0,1
43520,Laptop,4974.55,17.18,0,0
35157,Mobile,4968.64,108.93,0,0
37029,Tablet,2548.35,16.52,1,1
9784,Laptop,2885.42,77.8,1,1
33822,Mobile,2711.94,102.04,1,0
20256,Laptop,2262.06,107.62,1,0
27206,Mobile,2329.62,134.13,0,0
29732,Tablet,4150.71,97.14,0,0
16226,Tablet,1435.2,39.98,1,0
49920,Laptop,496.67,157.78,0,0
5591,Tablet,2827.75,31.72,0,0
46262,Tablet,427.76,1.19,1,0
49829,Laptop,4176.1,171.18,0,0
19285,Tablet,2362.13,93.79,0,1
37036,Laptop,1380.67,69.83,0,0
14746,Mobile,1534.8,28.48,1,1
49768,Tablet,379.74,63.29,0,0
632,Laptop,2350.07,42.82,1,1
43440,Mobile,1108.91,25.07,1,1
4535,Tablet,4923.05,137.8,0,1
29849,Laptop,4923.94,170.3,0,0
22353,Mobile,2641.04,20.16,0,0
12674,Laptop,2207.78,193.06,0,1
35165,Laptop,2745.74,73.68,0,0
31205,Mobile,2332.16,226.74,0,1
36952,Tablet,2412.93,7.26,0,0
25467,Mobile,3563.36,310.38,0,0
2576,Tablet,3754.38,25.36,0,0
35141,Mobile,2050.77,146.36,0,0
1756,Mobile,3283.83,199.59,1,0
47012,Mobile,1833.58,95.44,0,0
45224,Mobile,3836.3,48.1,0,0
44321,Tablet,4465.02,107.35,1,0
43885,Mobile,3798.2,21.79,0,1
37138,Laptop,4573.99,59.72,0,0
45635,Mobile,3656.12,88.96,1,0
49737,Laptop,988.15,50.29,0,0
22024,Tablet,3079.45,0.4,0,1
11236,Tablet,883.25,48.74,1,0
25385,Mobile,2351.7,133.24,0,0
25671,Tablet,4012.97,39.83,0,0
35283,Laptop,3653.38,123.83,0,1
27007,Tablet,1631.25,20.31,1,0
37030,Mobile,4609.11,107.64,0,0
43595,Mobile,1700.97,431.14,0,0
9663,Mobile,1874.68,55.86,1,0
16799,Mobile,1886.5,92.34,0,0
15150,Mobile,569.39,32.89,0,1
38546,Tablet,2418.09,26.64,0,0
23572,Tablet,2809.02,86.89,0,0
40931,Tablet,3326.69,53.25,0,0
36463,Mobile,1493.02,1.84,0,0
17094,Tablet,4510.55,28.84,0,1
897,Mobile,2314.04,59.55,0,0
11720,Tablet,1674.03,15.26,0,1
37271,Mobile,286.48,72.65,0,1
38641,Laptop,2755.11,14.1,0,0
47146,Laptop,720.65,105.28,0,1
25825,Laptop,3508.87,48.22,0,0
44086,Laptop,510.04,254.13,1,1
34263,Laptop,853.31,25.63,1,1
41502,Mobile,1433.25,51.98,0,0
690,Mobile,2362.63,32.15,0,0
36859,Tablet,1124.0,60.4,0,0
44949,Laptop,686.57,116.4,1,1
35656,Mobile,1899.9,32.2,1,1
40014,Laptop,1753.27,10.95,1,0
37696,Laptop,181.78,105.07,0,0
19517,Tablet,339.69,95.87,0,1
5206,Mobile,2905.81,334.63,1,0
47644,Tablet,4753.37,32.28,0,0
17790,Laptop,3240.58,78.04,0,0
36087,Mobile,2265.87,0.37,1,0
3574,Mobile,1818.06,73.35,0,0
916,Laptop,2502.98,26.24,0,1
16911,Mobile,239.61,11.88,0,0
22727,Tablet,959.54,168.81,0,1
43782,Tablet,4313.61,153.56,0,0
23039,Laptop,4260.31,147.68,0,1
31285,Tablet,4495.9,7.86,0,0
19203,Tablet,4905.65,3.9,0,0
11136,Laptop,1614.06,105.04,1,0
45295,Laptop,792.29,85.41,0,0
48760,Laptop,4303.0,95.2,0,0
29892,Laptop,1867.58,67.62,0,0
39032,Tablet,3026.1,36.74,0,0
19396,Laptop,2411.56,50.64,0,0
33697,Mobile,4329.2,9.98,0,1
12419,Laptop,3428.66,100.33,0,0
4019,Laptop,2911.42,253.89,1,1
27079,Tablet,587.25,638.65,1,0
24188,Laptop,4160.18,41.34,0,0
22491,Tablet,1603.76,216.02,1,0
27588,Mobile,85.92,63.41,1,0
15456,Mobile,1660.64,40.83,0,0
17158,Mobile,2462.68,31.18,1,0
43660,Tablet,4397.0,76.82,0,1
18015,Tablet,106.32,69.56,0,0
39197,Laptop,1313.08,0.75,0,1
6806,Mobile,4575.26,50.86,0,0
31212,Laptop,4621.64,27.71,0,1
35518,Mobile,3117.48,3.08,0,0
45044,Tablet,318.15,131.81,0,1
16450,Laptop,3886.64,1.75,1,0
23671,Laptop,2363.75,183.55,0,1
30276,Tablet,3047.62,124.39,0,0
39159,Mobile,2973.94,32.53,0,0
26508,Mobile,2513.52,0.11,1,0
25567,Laptop,641.86,64.86,1,0
30316,Tablet,1765.16,503.58,1,0
598,Mobile,4533.96,130.6,1,0
20946,Tablet,4296.08,2.42,0,0
4001,Tablet,1367.82,16.95,1,1
49240,Tablet,358.25,207.91,0,0
42853,Laptop,3333.48,82.6,0,1
42337,Tablet,4399.65,240.41,1,1
38440,Tablet,1031.85,54.28,0,1
38985,Laptop,4946.34,162.21,0,1
41530,Mobile,1476.6,127.77,1,1
15471,Mobile,3373.75,399.45,0,1
37848,Mobile,2428.03,90.97,0,0
36943,Laptop,3512.18,16.94,0,0
42430,Tablet,4236.58,196.46,0,1
42484,Mobile,294.87,108.58,0,0
11036,Tablet,503.13,33.62,0,0
11936,Laptop,708.32,116.12,0,0
39936,Mobile,3100.89,94.3,0,0
34214,Mobile,2556.85,81.77,1,1
11109,Tablet,1709.37,116.42,1,1
42483,Laptop,3792.42,158.17,0,1
9611,Laptop,4187.04,109.67,0,0
29669,Tablet,1597.86,91.4,1,1
20812,Laptop,1976.36,45.16,1,1
43411,Mobile,3820.65,32.79,0,0
14379,Mobile,4495.21,9.49,1,0
2837,Laptop,3790.13,67.93,0,0
41843,Laptop,2900.19,111.6,0,0
20141,Mobile,131.42,66.11,1,0
3218,Laptop,4410.71,197.06,0,0
28149,Laptop,4213.79,57.04,0,0
11324,Laptop,2214.43,97.04,0,1
26355,Tablet,74.96,96.38,1,0
22331,Tablet,3463.8,0.54,1,0
43678,Laptop,1340.85,54.86,0,0
11530,Laptop,3132.23,11.86,0,0
4695,Mobile,239.29,28.12,0,0
42550,Laptop,4717.54,95.52,1,0
23778,Mobile,3883.45,281.45,0,0
5241,Laptop,3859.02,201.33,0,1
11545,Laptop,3113.82,63.56,1,0
12500,Mobile,1618.84,93.86,0,0
7338,Tablet,877.05,46.96,1,0
7396,Laptop,2042.19,49.51,0,1
39574,Mobile,2550.69,320.98,0,0
49387,Laptop,3465.79,19.97,1,0
25428,Laptop,2215.02,194.44,1,0
4482,Mobile,1141.25,76.1,0,0
47947,Laptop,3345.87,100.36,0,0
47519,Tablet,3051.92,93.53,0,0
30960,Mobile,1279.62,45.55,0,0
37251,Mobile,2918.06,426.76,0,0
43807,Tablet,4445.2,99.07,0,0
9180,Tablet,1579.0,91.23,0,0
13411,Laptop,836.38,30.31,0,1
47485,Mobile,2796.6,21.24,1,1
11906,Tablet,804.1,16.27,0,1
37376,Mobile,4751.29,50.56,0,1
27115,Laptop,2206.64,15.93,1,0
18617,Tablet,4774.16,10.3,1,0
18722,Laptop,2696.51,361.55,0,0
44167,Mobile,123.46,5.73,0,1
17430,Laptop,4779.6,31.22,0,0
45986,Mobile,312.55,8.31,1,0
42094,Tablet,194.89,202.33,0,1
47939,Laptop,3318.1,54.87,0,0
15120,Mobile,556.19,68.15,0,1
12878,Mobile,1034.41,66.48,1,1
9475,Tablet,4023.81,61.85,0,0
1074,Laptop,229.04,30.85,0,1
14260,Tablet,4590.47,137.54,1,0
41716,Laptop,454.61,29.36,0,0
26855,Laptop,1068.42,80.23,0,0
33545,Mobile,2732.07,27.18,0,0
47416,Mobile,3474.38,55.53,1,0
45761,Tablet,4681.49,58.87,0,1
26224,Mobile,4726.33,73.62,1,0
43718,Tablet,3454.12,43.7,1,0
9386,Tablet,2565.06,285.67,0,0
43556,Tablet,328.15,39.29,1,0
26880,Tablet,1470.97,127.83,0,0
40662,Laptop,77.75,124.44,0,0
12598,Mobile,2273.39,218.69,1,0
6083,Tablet,849.89,4.17,0,0
25689,Laptop,2540.02,46.89,0,0
40787,Mobile,4818.85,97.79,1,0
38658,Laptop,3671.46,158.36,1,1
44955,Mobile,3.96,138.21,0,0
9187,Mobile,2891.81,37.62,0,0
38773,Mobile,645.11,130.53,0,1
565,Mobile,3508.42,15.65,1,1
20502,Mobile,1158.54,256.36,0,0
5899,Tablet,3641.23,121.13,1,0
43796,Mobile,4694.81,37.87,0,1
31568,Laptop,836.02,26.59,0,0
13873,Laptop,1882.8,41.34,0,1
840,Laptop,4165.19,12.23,0,1
36656,Mobile,2911.94,220.45,1,0
9834,Tablet,1555.04,14.21,0,1
43756,Laptop,1418.12,155.23,0,1
43993,Tablet,2887.15,12.44,0,0
32530,Mobile,1823.02,88.35,0,0
25039,Laptop,2944.39,14.1,1,0
35434,Tablet,2707.16,277.42,0,0
26548,Mobile,1395.93,57.53,1,1
40375,Tablet,4322.21,23.41,1,0
12334,Laptop,2577.62,1.77,0,1
44319,Laptop,3856.87,61.22,0,1
9341,Tablet,3332.04,193.33,0,1
12975,Laptop,1774.64,32.11,0,1
36860,Mobile,171.37,18.44,0,0
31615,Laptop,976.84,57.23,0,1
765,Laptop,2864.67,91.72,1,0
47792,Tablet,3334.77,88.03,1,1
41578,Mobile,4408.49,22.18,1,0
41265,Mobile,973.25,38.75,0,1
46162,Laptop,2242.1,230.35,0,0
47892,Tablet,2261.52,57.61,0,0
37633,Mobile,3082.63,17.78,1,0
43806,Laptop,948.72,27.05,0,0
2620,Tablet,570.16,77.06,0,0
43317,Tablet,853.96,73.86,0,0
42264,Laptop,4712.32,43.38,1,0
39477,Tablet,995.08,75.53,0,1
35794,Laptop,2803.01,41.41,1,0
17288,Mobile,2007.19,25.19,0,0
36870,Mobile,4375.18,4.43,0,1
17682,Mobile,3696.65,19.11,0,0
20125,Laptop,3891.17,43.64,1,0
15831,Mobile,2363.29,11.35,0,1
34790,Laptop,2336.62,82.3,0,0
18232,Laptop,2823.53,80.89,0,0
9385,Mobile,182.35,197.73,0,1
35453,Mobile,4558.16,75.65,1,0
46936,Mobile,172.3,38.82,0,0
32839,Tablet,3537.13,12.12,0,0
33793,Mobile,290.1,56.64,0,0
12751,Tablet,2629.12,41.52,0,1
25788,Tablet,4755.7,122.68,0,0
25034,Tablet,2488.97,47.48,0,0
30344,Tablet,1445.2,11.67,1,0
30652,Tablet,771.19,0.99,0,0
13908,Mobile,54.24,223.65,0,0
33957,Laptop,3319.22,12.17,1,1
23207,Laptop,1344.92,109.04,0,0
44830,Mobile,4225.79,117.26,0,0
26020,Mobile,3697.57,54.37,0,1
31587,Mobile,4327.26,14.78,1,1
3499,Tablet,4819.02,36.95,0,0
47560,Mobile,3497.44,159.19,0,0
41274,Laptop,3998.0,417.62,0,0
35477,Tablet,2782.08,125.32,0,0
19116,Tablet,2943.73,19.63,0,0
20601,Tablet,1845.0,116.69,1,0
4242,Mobile,2638.3,188.11,0,0
20344,Laptop,958.56,51.03,0,0
45881,Tablet,3078.67,37.96,1,0
1359,Mobile,1108.95,73.1,0,0
12931,Laptop,3884.5,55.77,0,0
31533,Mobile,4428.42,24.13,0,0
26148,Tablet,3984.41,43.2,0,0
17263,Tablet,3647.26,128.72,1,1
34346,Tablet,3452.72,0.05,0,0
23957,Laptop,3573.28,116.99,0,1
1509,Tablet,3789.48,26.59,0,1
12780,Laptop,1464.59,47.99,0,0
36880,Tablet,987.19,75.68,1,0
43334,Laptop,3367.69,2.74,1,0
1845,Tablet,2654.61,108.73,0,0
27939,Laptop,4289.84,1.74,0,0
12243,Tablet,4332.94,25.92,0,0
