age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,age_group,all
44,Private,68729,Some_college,10,Married_civ_spouse,Sales,Husband,Asian_Pac_Islander,Male,0,1902,40,United_States,30_to_60,yes
26,Private,181666,Some_college,10,Married_civ_spouse,Machine_op_inspct,Wife,White,Female,0,0,40,United_States,30_and_younger,yes
47,Private,26950,Masters,14,Divorced,Sales,Not_in_family,White,Female,0,0,6,United_States,30_to_60,yes
24,Private,117363,Bachelors,13,Never_married,Sales,Own_child,White,Female,0,0,35,United_States,30_and_younger,yes
39,Private,84954,Some_college,10,Married_civ_spouse,Sales,Husband,White,Male,2829,0,65,United_States,30_to_60,yes
38,Private,272671,Bachelors,13,Divorced,Sales,Own_child,White,Male,0,0,50,United_States,30_to_60,yes
26,Private,158734,Masters,14,Never_married,Exec_managerial,Not_in_family,White,Female,0,0,30,United_States,30_and_younger,yes
63,Federal_gov,124244,HS_grad,9,Widowed,Handlers_cleaners,Not_in_family,Black,Male,0,0,40,United_States,60_and_older,yes
18,Private,260801,HS_grad,9,Never_married,Handlers_cleaners,Own_child,White,Male,0,0,20,United_States,30_and_younger,yes
23,Private,60331,Some_college,10,Never_married,Transport_moving,Not_in_family,White,Male,0,0,60,United_States,30_and_younger,yes
18,Private,108892,11th,7,Never_married,Handlers_cleaners,Own_child,White,Male,0,0,12,United_States,30_and_younger,yes
61,?,30475,7th_8th,4,Married_civ_spouse,?,Husband,White,Male,0,0,40,United_States,60_and_older,yes
72,Federal_gov,217864,HS_grad,9,Married_civ_spouse,Adm_clerical,Husband,White,Male,0,0,40,United_States,60_and_older,yes
40,Private,266084,Some_college,10,Divorced,Craft_repair,Other_relative,White,Male,0,0,50,United_States,30_to_60,yes
38,Federal_gov,95432,HS_grad,9,Married_civ_spouse,Adm_clerical,Husband,White,Male,0,0,40,United_States,30_to_60,yes
31,Private,27494,Some_college,10,Married_civ_spouse,Sales,Husband,Asian_Pac_Islander,Male,0,0,50,Taiwan,30_to_60,yes
55,Private,188917,HS_grad,9,Divorced,Handlers_cleaners,Not_in_family,White,Female,0,0,40,United_States,30_to_60,yes
39,Private,203180,Some_college,10,Divorced,Farming_fishing,Unmarried,White,Female,0,0,45,United_States,30_to_60,yes
56,Self_emp_inc,211804,Bachelors,13,Married_civ_spouse,Sales,Husband,White,Male,15024,0,50,United_States,30_to_60,yes
72,Private,157593,Bachelors,13,Married_civ_spouse,Sales,Husband,White,Male,1455,0,6,United_States,60_and_older,yes
31,Private,323055,HS_grad,9,Married_civ_spouse,Transport_moving,Husband,White,Male,0,0,50,United_States,30_to_60,yes
54,Private,197975,5th_6th,3,Married_civ_spouse,Sales,Husband,White,Male,0,0,51,United_States,30_to_60,yes
45,Private,229516,HS_grad,9,Married_spouse_absent,Craft_repair,Not_in_family,White,Male,0,0,72,Mexico,30_to_60,yes
38,Private,187847,Assoc_voc,11,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,50,United_States,30_to_60,yes
42,Private,198096,Some_college,10,Married_civ_spouse,Other_service,Husband,White,Male,0,0,40,United_States,30_to_60,yes
26,Private,205428,Some_college,10,Married_civ_spouse,Sales,Husband,White,Male,0,0,45,United_States,30_and_younger,yes
46,Self_emp_not_inc,182541,HS_grad,9,Married_civ_spouse,Farming_fishing,Husband,White,Male,0,1672,50,United_States,30_to_60,yes
53,Private,34368,Some_college,10,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,45,United_States,30_to_60,yes
32,Private,164197,Bachelors,13,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,44,United_States,30_to_60,yes
35,Private,148015,Bachelors,13,Never_married,Sales,Own_child,Black,Female,0,0,40,United_States,30_to_60,yes
43,Self_emp_not_inc,260696,Masters,14,Divorced,Prof_specialty,Not_in_family,White,Female,0,0,20,United_States,30_to_60,yes
48,Private,265295,Bachelors,13,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,40,United_States,30_to_60,yes
65,?,195733,Some_college,10,Married_civ_spouse,?,Husband,White,Male,0,0,30,United_States,60_and_older,yes
51,Private,138358,10th,6,Divorced,Craft_repair,Not_in_family,Black,Female,0,0,35,United_States,30_to_60,yes
64,Private,298301,HS_grad,9,Married_civ_spouse,Other_service,Husband,White,Male,0,0,40,United_States,60_and_older,yes
61,Federal_gov,230545,HS_grad,9,Never_married,Adm_clerical,Unmarried,White,Female,0,0,35,Puerto_Rico,60_and_older,yes
55,Local_gov,28151,HS_grad,9,Divorced,Adm_clerical,Not_in_family,White,Female,0,0,40,United_States,30_to_60,yes
52,Self_emp_not_inc,240013,Masters,14,Married_civ_spouse,Sales,Husband,White,Male,0,0,70,United_States,30_to_60,yes
22,Private,94662,Assoc_voc,11,Never_married,Craft_repair,Not_in_family,White,Male,0,0,44,United_States,30_and_younger,yes
40,Private,297396,Some_college,10,Separated,Exec_managerial,Unmarried,White,Female,0,0,60,United_States,30_to_60,yes
52,Private,31460,HS_grad,9,Divorced,Other_service,Not_in_family,White,Male,0,0,38,United_States,30_to_60,yes
27,Private,189775,HS_grad,9,Never_married,Adm_clerical,Not_in_family,Black,Female,0,0,40,United_States,30_and_younger,yes
38,Private,52963,Bachelors,13,Never_married,Adm_clerical,Not_in_family,White,Female,0,0,50,United_States,30_to_60,yes
26,Private,142081,HS_grad,9,Married_civ_spouse,Other_service,Wife,White,Female,0,0,40,Mexico,30_and_younger,yes
70,Self_emp_inc,131699,Bachelors,13,Divorced,Exec_managerial,Unmarried,White,Female,0,0,55,United_States,60_and_older,yes
74,Private,180455,Bachelors,13,Widowed,Other_service,Not_in_family,White,Female,0,0,8,United_States,60_and_older,yes
53,State_gov,281074,HS_grad,9,Divorced,Exec_managerial,Not_in_family,White,Male,0,1092,40,United_States,30_to_60,yes
35,Private,202027,Bachelors,13,Divorced,Exec_managerial,Not_in_family,White,Male,27828,0,50,United_States,30_to_60,yes
21,Private,51262,HS_grad,9,Never_married,Other_service,Own_child,White,Male,0,0,35,United_States,30_and_younger,yes
40,?,351161,Masters,14,Married_civ_spouse,?,Husband,White,Male,0,0,60,United_States,30_to_60,yes
32,Private,192565,11th,7,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,55,United_States,30_to_60,yes
30,Private,39054,HS_grad,9,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,65,United_States,60_and_older,yes
55,Local_gov,166502,Masters,14,Never_married,Prof_specialty,Not_in_family,White,Female,0,0,45,United_States,30_to_60,yes
34,Private,34848,Some_college,10,Married_civ_spouse,Transport_moving,Husband,White,Male,4064,0,40,United_States,30_to_60,yes
20,Private,116666,Some_college,10,Never_married,Sales,Own_child,Asian_Pac_Islander,Male,0,0,8,India,30_and_younger,yes
19,Private,415354,10th,6,Divorced,Other_service,Not_in_family,White,Female,0,0,40,United_States,30_and_younger,yes
45,Private,34419,Some_college,10,Married_civ_spouse,Exec_managerial,Husband,White,Male,7298,0,40,United_States,30_to_60,yes
43,Private,94113,Some_college,10,Divorced,Exec_managerial,Not_in_family,White,Male,0,0,45,United_States,30_to_60,yes
43,Private,170730,Bachelors,13,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,1977,50,United_States,30_to_60,yes
70,?,54849,Doctorate,16,Married_civ_spouse,?,Husband,White,Male,0,0,20,United_States,60_and_older,yes
26,Private,193945,Assoc_acdm,12,Never_married,Tech_support,Not_in_family,White,Male,0,0,45,United_States,30_and_younger,yes
22,Private,109482,Some_college,10,Never_married,Prof_specialty,Own_child,White,Male,0,0,98,United_States,30_and_younger,yes
30,Private,209317,HS_grad,9,Never_married,Machine_op_inspct,Not_in_family,White,Male,0,0,50,Dominican_Republic,60_and_older,yes
57,Private,171242,Some_college,10,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,0,40,United_States,30_to_60,yes
46,Private,155489,Assoc_acdm,12,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,44,United_States,30_to_60,yes
31,Private,199883,12th,8,Divorced,Transport_moving,Own_child,White,Male,0,0,40,United_States,30_to_60,yes
42,Self_emp_not_inc,96524,Bachelors,13,Married_civ_spouse,Sales,Husband,White,Male,0,0,40,United_States,30_to_60,yes
36,Private,180667,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,0,1887,60,United_States,30_to_60,yes
52,Self_emp_not_inc,63004,Masters,14,Married_civ_spouse,Exec_managerial,Husband,Asian_Pac_Islander,Male,0,0,40,Philippines,30_to_60,yes
38,Private,270985,Some_college,10,Married_civ_spouse,Exec_managerial,Husband,Black,Male,0,0,50,United_States,30_to_60,yes
21,Private,238068,HS_grad,9,Married_civ_spouse,Machine_op_inspct,Husband,White,Male,0,0,40,United_States,30_and_younger,yes
71,Private,179574,Prof_school,15,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,0,12,United_States,60_and_older,yes
21,?,85733,Some_college,10,Never_married,?,Own_child,White,Female,0,0,40,United_States,30_and_younger,yes
53,Private,200190,Assoc_acdm,12,Married_civ_spouse,Sales,Husband,White,Male,0,0,80,United_States,30_to_60,yes
56,?,119254,10th,6,Divorced,?,Not_in_family,White,Female,0,0,40,United_States,30_to_60,yes
40,Private,205195,Assoc_acdm,12,Married_civ_spouse,Sales,Husband,White,Male,0,0,60,United_States,30_to_60,yes
24,Private,182812,Some_college,10,Never_married,Adm_clerical,Own_child,White,Female,3325,0,52,Dominican_Republic,30_and_younger,yes
22,Private,139190,HS_grad,9,Never_married,Craft_repair,Own_child,White,Male,0,0,50,United_States,30_and_younger,yes
51,Self_emp_not_inc,46401,Some_college,10,Married_civ_spouse,Prof_specialty,Wife,White,Female,0,0,40,United_States,30_to_60,yes
46,Self_emp_not_inc,140121,HS_grad,9,Divorced,Craft_repair,Own_child,White,Male,0,0,50,United_States,30_to_60,yes
23,Local_gov,212803,Bachelors,13,Never_married,Prof_specialty,Not_in_family,White,Female,0,0,35,United_States,30_and_younger,yes
48,Private,83444,Assoc_voc,11,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,43,United_States,30_to_60,yes
21,Private,197182,Assoc_acdm,12,Never_married,Prof_specialty,Not_in_family,White,Female,0,0,40,United_States,30_and_younger,yes
37,Private,269329,Assoc_voc,11,Divorced,Prof_specialty,Not_in_family,White,Female,8614,0,45,United_States,30_to_60,yes
21,?,123727,Some_college,10,Never_married,?,Not_in_family,White,Female,0,0,28,United_States,30_and_younger,yes
19,Private,172368,11th,7,Never_married,Transport_moving,Own_child,White,Male,0,0,20,United_States,30_and_younger,yes
17,Private,170455,11th,7,Never_married,Sales,Own_child,White,Female,0,0,8,United_States,30_and_younger,yes
49,Self_emp_not_inc,199326,Some_college,10,Married_civ_spouse,Sales,Husband,White,Male,0,0,50,United_States,30_to_60,yes
42,Private,204235,HS_grad,9,Married_civ_spouse,Sales,Husband,White,Male,0,0,40,United_States,30_to_60,yes
44,Private,150076,HS_grad,9,Never_married,Other_service,Not_in_family,White,Male,0,0,30,United_States,30_to_60,yes
45,Self_emp_inc,188330,Bachelors,13,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,60,United_States,30_to_60,yes
21,Private,442131,HS_grad,9,Never_married,Handlers_cleaners,Own_child,White,Female,0,0,40,United_States,30_and_younger,yes
43,Private,60001,Bachelors,13,Divorced,Sales,Unmarried,White,Male,0,0,44,United_States,30_to_60,yes
64,Self_emp_not_inc,106538,Masters,14,Divorced,Prof_specialty,Not_in_family,White,Male,0,0,50,United_States,60_and_older,yes
28,Self_emp_not_inc,200515,Some_college,10,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,40,United_States,30_and_younger,yes
52,Private,95704,9th,5,Married_civ_spouse,Handlers_cleaners,Husband,White,Male,0,0,40,United_States,30_to_60,yes
44,Private,187629,Assoc_acdm,12,Never_married,Craft_repair,Not_in_family,White,Male,0,0,25,United_States,30_to_60,yes
57,Private,562558,HS_grad,9,Divorced,Adm_clerical,Unmarried,White,Female,0,0,40,United_States,30_to_60,yes
28,Private,389713,HS_grad,9,Divorced,Protective_serv,Not_in_family,White,Male,0,0,40,United_States,30_and_younger,yes
27,Private,156266,HS_grad,9,Never_married,Sales,Own_child,Amer_Indian_Eskimo,Male,0,0,20,United_States,30_and_younger,yes
24,Private,178255,Some_college,10,Married_civ_spouse,Priv_house_serv,Wife,White,Female,0,0,40,?,30_and_younger,yes
48,Self_emp_not_inc,162236,Masters,14,Widowed,Exec_managerial,Unmarried,White,Female,0,0,40,?,30_to_60,yes
25,Private,305472,Assoc_acdm,12,Never_married,Machine_op_inspct,Own_child,Black,Male,0,0,48,United_States,30_and_younger,yes
25,Private,131976,Bachelors,13,Never_married,Exec_managerial,Own_child,White,Male,0,0,55,United_States,30_and_younger,yes
42,Self_emp_not_inc,351161,Bachelors,13,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,1887,40,United_States,30_to_60,yes
24,?,376474,HS_grad,9,Married_civ_spouse,?,Husband,White,Male,0,0,40,United_States,30_and_younger,yes
60,Self_emp_not_inc,106118,HS_grad,9,Married_civ_spouse,Sales,Husband,White,Male,0,0,70,United_States,30_to_60,yes
42,Private,79036,HS_grad,9,Divorced,Handlers_cleaners,Unmarried,White,Male,0,0,40,United_States,30_to_60,yes
31,Private,100734,Doctorate,16,Never_married,Prof_specialty,Not_in_family,White,Female,0,0,28,United_States,30_to_60,yes
32,Private,175856,Bachelors,13,Married_civ_spouse,Tech_support,Husband,White,Male,0,1902,40,United_States,30_to_60,yes
31,Private,209538,Some_college,10,Married_civ_spouse,Adm_clerical,Husband,White,Male,0,0,55,United_States,30_to_60,yes
49,Private,43910,HS_grad,9,Married_civ_spouse,Adm_clerical,Wife,White,Female,0,0,30,United_States,30_to_60,yes
54,Private,189607,Bachelors,13,Never_married,Other_service,Own_child,Black,Female,0,0,36,United_States,30_to_60,yes
20,Private,184779,Some_college,10,Never_married,Tech_support,Own_child,White,Female,0,0,20,United_States,30_and_younger,yes
30,Private,311696,11th,7,Married_civ_spouse,Other_service,Wife,Black,Female,0,0,30,United_States,60_and_older,yes
36,Self_emp_not_inc,160120,Bachelors,13,Married_civ_spouse,Sales,Husband,Other,Male,0,0,45,?,30_to_60,yes
51,Private,114927,Assoc_voc,11,Married_civ_spouse,Tech_support,Husband,White,Male,7298,0,40,United_States,30_to_60,yes
23,Private,197200,Bachelors,13,Never_married,Prof_specialty,Own_child,White,Male,0,0,60,United_States,30_and_younger,yes
67,?,39100,HS_grad,9,Married_civ_spouse,?,Wife,White,Female,0,0,5,United_States,60_and_older,yes
68,Private,284763,11th,7,Divorced,Transport_moving,Not_in_family,White,Male,0,0,70,United_States,60_and_older,yes
27,Private,213921,HS_grad,9,Never_married,Other_service,Own_child,White,Male,0,0,40,Mexico,30_and_younger,yes
45,Private,102147,Assoc_voc,11,Divorced,Exec_managerial,Not_in_family,White,Male,0,0,40,United_States,30_to_60,yes
59,Private,426001,HS_grad,9,Married_spouse_absent,Adm_clerical,Unmarried,White,Female,0,0,20,Puerto_Rico,30_to_60,yes
38,Local_gov,116580,Bachelors,13,Married_civ_spouse,Prof_specialty,Wife,White,Female,0,0,20,United_States,30_to_60,yes
42,?,257780,11th,7,Married_civ_spouse,?,Husband,White,Male,0,0,15,United_States,30_to_60,yes
31,State_gov,255830,Assoc_acdm,12,Never_married,Adm_clerical,Own_child,Black,Female,0,0,45,United_States,30_to_60,yes
26,Private,88449,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,36,United_States,30_and_younger,yes
24,Local_gov,387108,Some_college,10,Married_civ_spouse,Protective_serv,Husband,Black,Male,0,0,40,United_States,30_and_younger,yes
50,Self_emp_not_inc,240922,Assoc_acdm,12,Never_married,Sales,Not_in_family,White,Female,0,1408,5,United_States,30_to_60,yes
59,Local_gov,238431,HS_grad,9,Divorced,Adm_clerical,Unmarried,White,Female,0,0,38,United_States,30_to_60,yes
45,Private,131826,Some_college,10,Married_civ_spouse,Handlers_cleaners,Husband,White,Male,0,0,40,United_States,30_to_60,yes
21,Private,61777,Some_college,10,Never_married,Craft_repair,Not_in_family,White,Male,0,0,70,United_States,30_and_younger,yes
31,Private,473133,Masters,14,Married_civ_spouse,Prof_specialty,Husband,White,Male,5178,0,40,United_States,30_to_60,yes
56,Self_emp_not_inc,53366,11th,7,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,20,United_States,30_to_60,yes
32,Private,105938,HS_grad,9,Never_married,Machine_op_inspct,Own_child,Black,Female,0,1602,20,United_States,30_to_60,yes
54,Private,192862,HS_grad,9,Divorced,Exec_managerial,Unmarried,White,Female,0,0,45,United_States,30_to_60,yes
52,Private,84278,Some_college,10,Married_civ_spouse,Exec_managerial,Husband,White,Male,7688,0,55,?,30_to_60,yes
27,Private,211184,HS_grad,9,Never_married,Adm_clerical,Not_in_family,White,Female,0,0,52,United_States,30_and_younger,yes
25,Private,137645,Bachelors,13,Never_married,Sales,Not_in_family,Black,Female,0,0,40,United_States,30_and_younger,yes
17,Private,27415,11th,7,Never_married,Handlers_cleaners,Own_child,Amer_Indian_Eskimo,Male,0,0,20,United_States,30_and_younger,yes
32,Self_emp_not_inc,173854,Bachelors,13,Divorced,Prof_specialty,Other_relative,White,Male,0,0,35,United_States,30_to_60,yes
58,Private,132606,5th_6th,3,Divorced,Machine_op_inspct,Not_in_family,Black,Male,0,0,40,United_States,30_to_60,yes
18,Private,183315,11th,7,Never_married,Sales,Own_child,Black,Female,0,0,10,United_States,30_and_younger,yes
20,Private,197997,Some_college,10,Never_married,Prof_specialty,Own_child,White,Male,0,0,40,United_States,30_and_younger,yes
33,Private,204752,HS_grad,9,Never_married,Other_service,Own_child,White,Male,0,0,40,United_States,30_to_60,yes
35,Self_emp_not_inc,153066,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,60,United_States,30_to_60,yes
26,Private,258768,Some_college,10,Never_married,Transport_moving,Not_in_family,Black,Male,2174,0,75,United_States,30_and_younger,yes
48,Private,350440,Some_college,10,Married_civ_spouse,Craft_repair,Other_relative,Asian_Pac_Islander,Male,0,0,40,Cambodia,30_to_60,yes
28,Private,82488,HS_grad,9,Divorced,Tech_support,Own_child,Asian_Pac_Islander,Female,0,0,40,United_States,30_and_younger,yes
29,Private,120359,HS_grad,9,Married_civ_spouse,Adm_clerical,Husband,White,Male,0,0,40,United_States,30_and_younger,yes
45,Self_emp_not_inc,174426,Some_college,10,Never_married,Prof_specialty,Not_in_family,White,Male,0,0,35,United_States,30_to_60,yes
35,Private,185325,Bachelors,13,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,0,50,United_States,30_to_60,yes
56,Private,119859,Some_college,10,Divorced,Transport_moving,Not_in_family,White,Male,0,0,40,United_States,30_to_60,yes
37,Private,260093,HS_grad,9,Never_married,Adm_clerical,Unmarried,Black,Female,0,0,40,United_States,30_to_60,yes
47,Self_emp_not_inc,159726,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,40,United_States,30_to_60,yes
30,Private,126242,Some_college,10,Married_civ_spouse,Other_service,Wife,White,Female,0,0,40,United_States,60_and_older,yes
29,Private,499197,Some_college,10,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,0,40,United_States,30_and_younger,yes
25,Private,232914,Bachelors,13,Married_civ_spouse,Adm_clerical,Wife,Black,Female,0,0,38,United_States,30_and_younger,yes
59,Private,530099,Some_college,10,Married_civ_spouse,Craft_repair,Husband,White,Male,0,1887,55,United_States,30_to_60,yes
27,Private,288341,HS_grad,9,Never_married,Machine_op_inspct,Own_child,White,Female,0,0,32,United_States,30_and_younger,yes
18,Local_gov,466325,11th,7,Never_married,Adm_clerical,Own_child,White,Male,0,0,12,United_States,30_and_younger,yes
41,Private,185660,HS_grad,9,Separated,Adm_clerical,Unmarried,White,Female,0,0,40,United_States,30_to_60,yes
44,Private,302424,HS_grad,9,Divorced,Machine_op_inspct,Not_in_family,White,Male,0,0,55,United_States,30_to_60,yes
19,Private,344414,Some_college,10,Never_married,Transport_moving,Own_child,White,Male,0,0,40,United_States,30_and_younger,yes
52,Federal_gov,22428,Bachelors,13,Married_civ_spouse,Protective_serv,Husband,White,Male,0,0,60,United_States,30_to_60,yes
21,Private,117210,HS_grad,9,Never_married,Machine_op_inspct,Own_child,White,Male,0,0,40,United_States,30_and_younger,yes
50,Private,121411,12th,8,Divorced,Transport_moving,Not_in_family,White,Male,0,0,40,United_States,30_to_60,yes
25,Private,367306,Some_college,10,Never_married,Adm_clerical,Own_child,White,Female,0,0,40,United_States,30_and_younger,yes
66,Private,66008,HS_grad,9,Widowed,Priv_house_serv,Not_in_family,White,Female,0,0,50,England,60_and_older,yes
32,Private,76773,Some_college,10,Divorced,Machine_op_inspct,Unmarried,White,Female,0,0,40,United_States,30_to_60,yes
39,Private,356838,HS_grad,9,Never_married,Farming_fishing,Own_child,White,Male,0,0,12,United_States,30_to_60,yes
51,Private,122159,Some_college,10,Widowed,Prof_specialty,Not_in_family,White,Female,3325,0,40,United_States,30_to_60,yes
30,Private,541343,10th,6,Married_civ_spouse,Other_service,Husband,Black,Male,0,0,40,United_States,60_and_older,yes
42,Private,89413,12th,8,Never_married,Farming_fishing,Own_child,White,Male,0,0,40,United_States,30_to_60,yes
34,Private,118584,Bachelors,13,Never_married,Exec_managerial,Not_in_family,White,Female,0,0,40,United_States,30_to_60,yes
23,State_gov,278155,Bachelors,13,Never_married,Adm_clerical,Own_child,White,Male,0,0,40,United_States,30_and_younger,yes
63,Federal_gov,97855,Masters,14,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,50,United_States,60_and_older,yes
61,Private,223133,HS_grad,9,Divorced,Handlers_cleaners,Not_in_family,Black,Female,0,0,40,United_States,60_and_older,yes
31,Local_gov,243665,HS_grad,9,Married_civ_spouse,Protective_serv,Husband,White,Male,0,0,41,United_States,30_to_60,yes
51,Private,102904,HS_grad,9,Divorced,Sales,Unmarried,White,Female,0,0,43,United_States,30_to_60,yes
46,Local_gov,149949,Bachelors,13,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,0,45,United_States,30_to_60,yes
20,Self_emp_not_inc,306710,HS_grad,9,Never_married,Farming_fishing,Own_child,White,Male,0,0,40,United_States,30_and_younger,yes
59,Private,167963,HS_grad,9,Never_married,Adm_clerical,Unmarried,White,Male,0,0,40,United_States,30_to_60,yes
28,State_gov,70100,Bachelors,13,Never_married,Prof_specialty,Not_in_family,White,Male,0,0,20,United_States,30_and_younger,yes
27,Private,91501,HS_grad,9,Married_civ_spouse,Tech_support,Wife,White,Female,0,0,40,United_States,30_and_younger,yes
55,Self_emp_not_inc,248841,Masters,14,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,1977,40,United_States,30_to_60,yes
25,Private,38488,HS_grad,9,Never_married,Adm_clerical,Own_child,White,Female,0,0,40,United_States,30_and_younger,yes
25,?,34307,Some_college,10,Never_married,?,Not_in_family,White,Male,0,0,40,United_States,30_and_younger,yes
77,?,185426,HS_grad,9,Married_civ_spouse,?,Husband,White,Male,0,0,15,United_States,60_and_older,yes
23,Private,121471,Bachelors,13,Never_married,Adm_clerical,Not_in_family,White,Female,0,0,40,United_States,30_and_younger,yes
19,?,28455,Some_college,10,Never_married,?,Own_child,White,Female,0,0,40,United_States,30_and_younger,yes
35,?,327120,Assoc_acdm,12,Never_married,?,Not_in_family,White,Male,0,0,55,United_States,30_to_60,yes
62,Local_gov,76720,Bachelors,13,Married_civ_spouse,Prof_specialty,Wife,White,Female,0,0,40,United_States,60_and_older,yes
26,Private,97153,Assoc_acdm,12,Married_civ_spouse,Machine_op_inspct,Husband,White,Male,5178,0,40,United_States,30_and_younger,yes
34,Private,182926,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,43,United_States,30_to_60,yes
39,Self_emp_inc,117555,Bachelors,13,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,60,United_States,30_to_60,yes
40,Private,87771,HS_grad,9,Married_civ_spouse,Craft_repair,Wife,White,Female,0,1628,45,United_States,30_to_60,yes
52,Private,155983,Bachelors,13,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,40,United_States,30_to_60,yes
25,Private,93223,Some_college,10,Divorced,Prof_specialty,Unmarried,White,Female,0,0,35,United_States,30_and_younger,yes
56,Private,35520,HS_grad,9,Divorced,Craft_repair,Not_in_family,White,Male,0,0,42,United_States,30_to_60,yes
46,Self_emp_inc,110457,Masters,14,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,55,United_States,30_to_60,yes
53,Private,277471,Assoc_voc,11,Married_civ_spouse,Tech_support,Husband,White,Male,0,0,40,United_States,30_to_60,yes
51,Private,191659,Some_college,10,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,1887,65,United_States,30_to_60,yes
47,?,178013,10th,6,Married_civ_spouse,?,Wife,White,Female,0,0,20,Cuba,30_to_60,yes
23,Local_gov,117618,Bachelors,13,Never_married,Prof_specialty,Own_child,White,Male,0,0,24,United_States,30_and_younger,yes
51,Private,279156,HS_grad,9,Married_civ_spouse,Exec_managerial,Husband,White,Male,7298,0,40,United_States,30_to_60,yes
27,Private,359155,Bachelors,13,Married_civ_spouse,Prof_specialty,Wife,White,Female,0,0,40,United_States,30_and_younger,yes
47,Private,145041,HS_grad,9,Married_civ_spouse,Machine_op_inspct,Husband,White,Male,0,0,40,Cuba,30_to_60,yes
40,Self_emp_not_inc,243636,Bachelors,13,Married_civ_spouse,Sales,Husband,White,Male,0,0,50,United_States,30_to_60,yes
48,Private,174533,HS_grad,9,Married_civ_spouse,Machine_op_inspct,Husband,White,Male,0,0,40,United_States,30_to_60,yes
40,State_gov,119578,Bachelors,13,Never_married,Prof_specialty,Unmarried,White,Female,0,0,20,United_States,30_to_60,yes
33,Self_emp_not_inc,112952,Some_college,10,Never_married,Craft_repair,Own_child,White,Male,0,0,48,United_States,30_to_60,yes
40,Private,202872,HS_grad,9,Married_civ_spouse,Sales,Wife,White,Female,0,0,40,United_States,30_to_60,yes
22,Private,234663,HS_grad,9,Married_civ_spouse,Machine_op_inspct,Husband,White,Male,0,0,40,United_States,30_and_younger,yes
42,Local_gov,29075,Assoc_acdm,12,Married_civ_spouse,Prof_specialty,Wife,Amer_Indian_Eskimo,Female,0,0,40,United_States,30_to_60,yes
32,Self_emp_not_inc,180303,Bachelors,13,Divorced,Craft_repair,Unmarried,Asian_Pac_Islander,Male,0,0,47,Iran,30_to_60,yes
37,Self_emp_inc,99452,Some_college,10,Married_civ_spouse,Transport_moving,Husband,White,Male,0,0,55,United_States,30_to_60,yes
45,Local_gov,148222,HS_grad,9,Never_married,Adm_clerical,Not_in_family,Black,Female,0,0,40,United_States,30_to_60,yes
18,?,346382,11th,7,Never_married,?,Own_child,White,Male,0,0,15,United_States,30_and_younger,yes
27,Private,191628,HS_grad,9,Never_married,Transport_moving,Not_in_family,Black,Male,2174,0,40,United_States,30_and_younger,yes
62,Private,128092,HS_grad,9,Widowed,Adm_clerical,Not_in_family,White,Female,0,0,32,United_States,60_and_older,yes
23,Private,193090,Some_college,10,Never_married,Adm_clerical,Not_in_family,White,Female,3674,0,40,United_States,30_and_younger,yes
29,Self_emp_not_inc,179008,Assoc_acdm,12,Married_civ_spouse,Sales,Husband,White,Male,0,0,50,United_States,30_and_younger,yes
30,Private,122889,Masters,14,Married_civ_spouse,Prof_specialty,Husband,Asian_Pac_Islander,Male,0,0,50,India,60_and_older,yes
55,Private,393768,Assoc_voc,11,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,40,United_States,30_to_60,yes
32,Private,157287,Bachelors,13,Married_civ_spouse,Sales,Husband,White,Male,0,0,40,United_States,30_to_60,yes
19,?,199495,Some_college,10,Never_married,?,Own_child,White,Male,0,0,60,United_States,30_and_younger,yes
